"createtime","model_name","model_version","group_id","aggregation_level","feature_name","ks_stat","p_value","prediction_as_of_datetime_utc"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","temperature_last","0.8875626","0","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","o2_sats_trend","0.3320849","0.2249839","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","o2_sats_median","0.8860799","0","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","o2_sats_variance","0.2971286","0.3423367","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","o2_sats_last","0.8804619","0","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pain_level_trend","0.4786016","0.0557648","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pain_level_median","0.6939924","0.0007498","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pain_level_variance","0.3027928","0.4604312","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pain_level_last","0.5370705","0.0214859","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pulse_trend","0.2862222","0.386152","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pulse_median","0.8862222","0","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pulse_variance","0.6333333","0.0005554","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","respiration_trend","0.2219166","0.694292","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","respiration_median","0.8806358","0","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","respiration_variance","0.3071985","0.3036409","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","respiration_last","0.7653981","0.0000061","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","weight_trend","0.5549645","0.0043348","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","weight_median","0.7683215","0.0000057","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","weight_variance","0.5271868","0.0080999","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","pulse_last","0.8755556","0","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","bp_systolic_trend","0.1676309","0.9299565","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","bp_systolic_median","0.6666667","0.0002047","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","bp_systolic_variance","0.5594126","0.0037849","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","bp_systolic_last","0.6653316","0.0002134","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","bp_diastolic_trend","0.3241359","0.2480079","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","bp_diastolic_median","0.6666667","0.0002047","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","weight_last","0.7630024","0.0000071","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","no_of_new_drug_taken","0.2947977","0.3491919","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","total_drugs_taken","0.8091201","0.0000009","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","tube_feeding","0.016185","1","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","npo","0.0023121","1","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","num_abnormal_labs_3day","0.0936416","0.9999707","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_2_am","run","num_panic_labs_3day","0.0046243","1","2025-09-02 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pain_level_trend","0.331083","0.545869","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pain_level_median","0.5367089","0.0728674","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pain_level_variance","0.2827004","0.7339144","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pain_level_last","0.6945148","0.0065141","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pulse_trend","0.3386667","0.4108321","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pulse_median","0.8306667","0.0000539","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pulse_variance","0.4733333","0.0961854","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","temperature_median","0.8333333","0.0000476","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","temperature_variance","0.234748","0.8318841","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","temperature_last","0.8320071","0.0000499","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","o2_sats_trend","0.2991573","0.5641862","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","o2_sats_median","0.8305243","0.0000529","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","o2_sats_variance","0.241573","0.806809","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","o2_sats_last","0.8249064","0.000064","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_diastolic_variance","0.6435247","0.0063645","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_diastolic_last","0.6666667","0.0039458","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","blood_sugar_trend","0.2635659","0.7245016","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","blood_sugar_median","0.5821705","0.0210534","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","blood_sugar_variance","0.4604651","0.1199701","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","blood_sugar_last","0.5403101","0.0408051","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","temperature_trend","0.2877984","0.6128725","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","pulse_last","0.82","0.0000771","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_systolic_trend","0.318202","0.4843194","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_systolic_median","0.6666667","0.0039458","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_systolic_variance","0.6408545","0.0066991","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_systolic_last","0.6626613","0.0042833","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_diastolic_trend","0.2485536","0.7787741","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","bp_diastolic_median","0.6666667","0.0039458","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","respiration_trend","0.4669876","0.1037847","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","respiration_median","0.8278313","0.0000592","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","respiration_variance","0.6405319","0.0067201","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","respiration_last","0.6655204","0.0041183","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","weight_trend","0.5549645","0.0306517","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","weight_median","0.7216312","0.0012061","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","weight_variance","0.6382979","0.0071808","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","day_of_stay","0.5258189","0.0467171","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","age","0.3333333","0.4269332","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","severe_comorbidity_1","0.7236994","0.5542725","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","severe_comorbidity_2","0.7121387","0.5773672","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","severe_comorbidity_3","0.8208092","0.3602771","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","severe_comorbidity_4","0.6855491","0.630485","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","severe_comorbidity_5","0.5156069","0.9699769","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","weight_last","0.7180851","0.0013134","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","no_of_new_drug_taken","0.2947977","0.5808581","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","total_drugs_taken","0.7535645","0.0005151","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","tube_feeding","0.016185","1","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","npo","0.0023121","1","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","num_abnormal_labs_3day","0.0936416","0.9999999","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","num_panic_labs_3day","0.0046243","1","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_1_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_2_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_3_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_4_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_5_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_6_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_8_am","run","days_back_7_notes","1","0","2025-09-08 15:00:06.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","temperature_median","0.875","0.0000002","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","temperature_variance","0.4499337","0.0556644","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","temperature_last","0.8736737","0.0000002","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","o2_sats_trend","0.4241573","0.0839976","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","o2_sats_median","0.872191","0.0000002","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","o2_sats_variance","0.4480337","0.0580259","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","o2_sats_last","0.866573","0.0000003","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pulse_last","0.8616667","0.0000003","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_systolic_trend","0.2234646","0.7473778","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_systolic_median","0.75","0.0000418","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_systolic_variance","0.4781375","0.0348007","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_systolic_last","0.7459947","0.000048","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_diastolic_trend","0.185247","0.9057561","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_diastolic_median","0.75","0.0000418","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_diastolic_variance","0.4651202","0.0434554","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","bp_diastolic_last","0.75","0.0000418","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","blood_sugar_trend","0.3401163","0.2680354","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","blood_sugar_median","0.6005814","0.0035357","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","blood_sugar_variance","0.3883721","0.1458827","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","blood_sugar_last","0.5354651","0.013861","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","temperature_trend","0.214191","0.7913287","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","respiration_trend","0.2745873","0.5042126","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","respiration_median","0.8694979","0.0000002","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","respiration_variance","0.4614856","0.0459101","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","respiration_last","0.8694979","0.0000002","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","weight_trend","0.2632979","0.5596437","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","weight_median","0.7544326","0.0000374","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","weight_variance","0.4237589","0.0849099","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","weight_last","0.7544326","0.0000374","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","no_of_new_drug_taken","0.2947977","0.4157642","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","total_drugs_taken","0.7952312","0.0000076","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","tube_feeding","0.016185","1","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","npo","0.0023121","1","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","num_abnormal_labs_3day","0.0936416","0.9999914","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","num_panic_labs_3day","0.0046243","1","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_1_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_2_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_3_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_4_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_5_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_6_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","days_back_7_notes","1","0","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pain_level_trend","0.4645369","0.0688426","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pain_level_median","0.6067912","0.0056767","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pain_level_variance","0.3562387","0.2720063","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pain_level_last","0.6799277","0.0010711","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pulse_trend","0.4266667","0.0801471","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pulse_median","0.8723333","0.0000002","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","pulse_variance","0.611","0.0023102","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","day_of_stay","0.4842486","0.0311752","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","age","0.3421129","0.2480865","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","severe_comorbidity_1","0.3375723","0.7677579","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","severe_comorbidity_2","0.7121387","0.0485275","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","severe_comorbidity_3","0.8208092","0.0118756","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","severe_comorbidity_4","0.6855491","0.0631276","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_26_am","run","severe_comorbidity_5","0.5156069","0.299993","2025-08-26 15:00:16.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_1_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_2_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_3_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_4_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_5_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_6_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","days_back_7_notes","1","0","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","weight_last","0.7365755","0.0002372","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","no_of_new_drug_taken","0.2947977","0.4916926","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","total_drugs_taken","0.7773741","0.000063","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","tube_feeding","0.016185","1","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","npo","0.0023121","1","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","num_abnormal_labs_3day","0.0936416","0.9999984","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","num_panic_labs_3day","0.0046243","1","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","temperature_median","0.8571429","0.0000029","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","temperature_variance","0.4043198","0.1546985","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","temperature_last","0.8558166","0.0000031","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","o2_sats_trend","0.3188202","0.3981568","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","o2_sats_median","0.8543339","0.0000033","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","o2_sats_variance","0.2586276","0.6530817","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","o2_sats_last","0.8487159","0.0000043","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_diastolic_variance","0.7196262","0.0003795","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_diastolic_last","0.7142857","0.0004401","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","blood_sugar_trend","0.30299","0.470704","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","blood_sugar_median","0.5920266","0.008759","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","blood_sugar_variance","0.455814","0.0837303","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","blood_sugar_last","0.5083056","0.0382505","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","temperature_trend","0.359227","0.2631146","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","day_of_stay","0.5068538","0.0354786","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","age","0.3118244","0.424131","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","severe_comorbidity_1","0.3375723","0.9392639","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","severe_comorbidity_2","0.7121387","0.1671501","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","severe_comorbidity_3","0.8208092","0.0652405","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","severe_comorbidity_4","0.6855491","0.1992536","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","severe_comorbidity_5","0.5156069","0.4710038","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","respiration_trend","0.2086854","0.8673748","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","respiration_median","0.8488898","0.0000042","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","respiration_variance","0.5452938","0.0183842","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","respiration_last","0.8447632","0.0000051","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","weight_trend","0.4597264","0.0744453","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","weight_median","0.7436677","0.0001921","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","weight_variance","0.5200101","0.0289754","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pulse_last","0.8438095","0.0000055","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_systolic_trend","0.2777036","0.567766","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_systolic_median","0.7142857","0.0004401","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_systolic_variance","0.5700935","0.0118521","2025-08-29 15:00:11.000"
