,prediction_id,prediction_timestamp,prediction_score,actual_label,transaction_amount,user_history_days,device_type,location_risk
243,pred_243,2025-10-01 08:05:18.753172,0.2210938887967137,0,12.490212832971892,386,mobile,0.013602219771924015
244,pred_244,2025-10-04 13:48:23.753172,0.38163109768527603,0,10.076103012921061,2,tablet,0.6067393730804208
245,pred_245,2025-10-02 19:21:30.753172,0.3366913385945726,0,103.33339389431445,998,mobile,0.6940804205866397
246,pred_246,2025-10-04 11:21:42.753172,0.3734162311845858,1,16.123515880182698,890,tablet,0.6368770048698655
247,pred_247,2025-10-07 07:19:46.753172,0.044569280158703845,0,8.398885773115962,921,desktop,0.0934347987297463
248,pred_248,2025-10-05 16:42:51.753172,0.08578440945067631,0,161.4388362740102,40,desktop,0.10525259361016953
249,pred_249,2025-10-07 06:48:00.753172,0.06262466095391286,0,273.57632550250656,623,desktop,0.07078785391103681
250,pred_250,2025-10-04 12:16:44.753172,0.24242674739199266,0,11.021501308913171,174,desktop,0.26238690790133795
251,pred_251,2025-10-07 03:46:17.753172,0.2503686163651305,0,20.169547112450452,856,tablet,0.3176125150932652
252,pred_252,2025-10-03 11:26:06.753172,0.06818979056527716,0,6.0933981872003065,598,mobile,0.0953774241439577
253,pred_253,2025-10-05 22:20:05.753172,0.10845490147714291,0,49.40765644058446,635,tablet,0.05603304134042274
254,pred_254,2025-10-04 04:57:33.753172,0.09817695753338614,0,20.946757642227364,547,desktop,0.16581814681695764
255,pred_255,2025-10-01 14:56:25.753172,0.34761596738407263,0,14.798736906171467,780,desktop,0.5280910651587047
256,pred_256,2025-10-01 08:49:05.753172,0.1773390787171042,0,3.8947397792772076,250,tablet,0.01930497761975402
257,pred_257,2025-10-06 10:20:45.753172,0.2125884065664802,0,10.479778727470698,265,mobile,0.33734508533415997
258,pred_258,2025-10-06 03:05:40.753172,0.39554901843171175,1,0.18436702351497788,583,tablet,0.8003258819087056
259,pred_259,2025-10-01 12:11:03.753172,0.26300953548582273,0,37.456678555419835,181,tablet,0.4968648493427797
260,pred_260,2025-10-04 20:07:05.753172,0.046043432844799954,1,119.99958218236495,893,desktop,0.01949656785509008
261,pred_261,2025-10-01 16:06:56.753172,0.4650096733705139,0,16.90053435956397,487,tablet,0.914760774943424
262,pred_262,2025-10-04 02:46:44.753172,0.11283990493890565,1,13.690366357391897,567,tablet,0.12906458977414711
263,pred_263,2025-10-03 20:33:34.753172,0.29508685176929905,0,2.2652722286926994,819,desktop,0.5266254324810884
264,pred_264,2025-10-04 11:33:47.753172,0.26629789988243213,0,25.592467682990673,32,desktop,0.1062091861304413
265,pred_265,2025-10-01 06:07:19.753172,0.30116171876709547,0,26.696238953629173,486,mobile,0.3763076802487176
266,pred_266,2025-10-03 20:24:26.753172,0.12391589674808087,0,6.032223210731436,529,tablet,0.12427652137560452
267,pred_267,2025-10-05 21:30:19.753172,0.19575668708760857,0,150.90492815871073,744,mobile,0.22196354255019665
268,pred_268,2025-10-01 08:12:10.753172,0.09871140941761845,0,7.143683725336001,236,tablet,0.023320078051544024
269,pred_269,2025-10-05 03:52:13.753172,0.19489401553485214,1,176.30092710183516,539,desktop,0.2646248591070922
270,pred_270,2025-10-06 02:19:57.753172,0.16448102560529881,0,79.95373309823336,463,desktop,0.10078198138189859
271,pred_271,2025-10-06 10:38:25.753172,0.17465123390748868,0,26.234983468222197,198,mobile,0.1766708642307281
272,pred_272,2025-10-01 16:31:57.753172,0.168098754133917,1,31.02874338060425,480,tablet,0.17724027483490118
273,pred_273,2025-10-02 23:03:45.753172,0.2701058929509371,1,4.26274967806945,11,desktop,0.2487154548628514
274,pred_274,2025-10-03 17:08:48.753172,0.1849457440450365,0,11.47719764127301,262,tablet,0.23592656227487896
275,pred_275,2025-10-06 04:42:28.753172,0.1890223273558616,0,2.753009427320637,990,mobile,0.43172282078445656
276,pred_276,2025-10-05 04:50:42.753172,0.3021262871045537,0,17.047334706368705,781,mobile,0.4523772941449281
277,pred_277,2025-10-04 19:51:12.753172,0.085875959039878,0,137.67075793811935,265,desktop,0.19188040107807758
278,pred_278,2025-09-30 22:33:39.753172,0.22546921740699505,0,9.924722446815455,254,tablet,0.3146531623152374
279,pred_279,2025-10-06 05:02:01.753172,0.1666228818164962,0,1.6468403105181404,725,tablet,0.18032376398252187
280,pred_280,2025-10-03 07:49:21.753172,0.41195970206730664,0,12.006703849987373,65,tablet,0.5107382334958689
281,pred_281,2025-10-01 03:10:11.753172,0.15138412719975752,0,8.7514509880218,734,mobile,0.0887066150993922
282,pred_282,2025-10-01 00:55:03.753172,0.22678346107440256,0,3.1382308150743246,599,tablet,0.12904818291750547
283,pred_283,2025-10-05 14:24:28.753172,0.24661408840269783,0,11.428592159810993,48,tablet,0.1895948918612619
284,pred_284,2025-10-05 20:35:45.753172,0.21371471283357552,0,49.02631323089208,296,desktop,0.4836929711187903
285,pred_285,2025-10-06 22:35:49.753172,0.29413397215975823,0,9.550077190229517,285,desktop,0.6081607871244873
286,pred_286,2025-10-02 06:53:56.753172,0.06597855887632861,0,81.76819125893644,287,mobile,0.012432699008490946
287,pred_287,2025-10-04 07:10:23.753172,0.11590437553441296,0,344.33158921748054,764,tablet,0.243704407233303
288,pred_288,2025-10-07 02:31:26.753172,0.213894159704775,0,31.38328038667777,860,desktop,0.45452421333499177
289,pred_289,2025-10-01 20:23:14.753172,0.14159940773939056,0,13.424140838692447,202,tablet,0.04792142528371491
290,pred_290,2025-10-07 13:02:13.753172,0.11900062534437532,0,6.989133300015244,667,tablet,0.006049142642281854
291,pred_291,2025-10-04 08:12:00.753172,0.13178717624819092,0,7.670666637529676,714,tablet,0.04642148652309169
292,pred_292,2025-10-04 23:46:53.753172,0.15709782816583867,0,1.578137112029175,48,mobile,0.07475611929262344
293,pred_293,2025-09-30 18:20:29.753172,0.2066650102490198,0,6.2357611850314925,630,tablet,0.2767879757472476
294,pred_294,2025-10-04 11:15:32.753172,0.18465140717747172,0,156.46787289417458,977,desktop,0.09397100610484681
295,pred_295,2025-10-03 11:06:58.753172,0.1493198214453933,0,1.753637074831924,588,mobile,0.18683105300122504
296,pred_296,2025-10-01 08:17:53.753172,0.11282863244911753,0,2.0610430285040993,95,desktop,0.18326304704146443
297,pred_297,2025-10-01 14:22:54.753172,0.1861233967558886,0,24.819193597580504,469,mobile,0.24510634260783007
298,pred_298,2025-10-05 10:25:39.753172,0.23494430345721132,0,11.063246329182864,486,mobile,0.46498415215392835
299,pred_299,2025-10-01 19:02:12.753172,0.2607506751169574,0,13.14591903016347,532,tablet,0.5315238308519752
